seq_index;scenario_rank;scenario_proba_cond_seq;GeneChoice_V_gene_Undefined_side_prio7_size89;GeneChoice_J_gene_Undefined_side_prio7_size15;GeneChoice_D_gene_Undefined_side_prio6_size3;Deletion_V_gene_Three_prime_prio5_size21;Deletion_D_gene_Five_prime_prio5_size21;Deletion_J_gene_Five_prime_prio5_size23;Deletion_D_gene_Three_prime_prio5_size21;Insertion_VD_genes_Undefined_side_prio4_size31;DinucMarkov_VD_genes_Undefined_side_prio3_size16;Insertion_DJ_gene_Undefined_side_prio2_size31;DinucMarkov_DJ_gene_Undefined_side_prio1_size16;Mismatches
835;4;0.0726402;(54);(0);(1);(7);(12);(9);(7);(13);(0,2,2,1,1,2,0,0,3,1,1,1,2);(2);(2,1);()
835;5;0.0357245;(54);(0);(2);(7);(12);(9);(8);(13);(0,2,2,1,1,2,0,0,3,1,1,1,2);(3);(2,1,2);()
835;6;0.0336891;(54);(0);(2);(7);(11);(9);(8);(12);(0,2,2,1,1,2,0,0,3,1,1,1);(3);(2,1,2);()
835;7;0.0284814;(54);(0);(0);(7);(11);(9);(5);(14);(0,2,2,1,1,2,0,0,3,1,1,1,2,1);(2);(2,1);()
835;8;0.0269553;(54);(0);(1);(7);(11);(10);(7);(12);(0,2,2,1,1,2,0,0,3,1,1,1);(3);(0,2,1);()
835;9;0.0264551;(54);(0);(0);(7);(11);(9);(3);(14);(0,2,2,1,1,2,0,0,3,1,1,1,2,1);(0);();()
835;10;0.0246996;(54);(0);(2);(7);(11);(9);(9);(12);(0,2,2,1,1,2,0,0,3,1,1,1);(4);(2,1,2,2);()
854;1;0.627521;(26);(0);(0);(9);(8);(5);(7);(16);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(12);(2,2,1,2,1,0,3,1,0,0,0,0);()
854;2;0.0645954;(26);(0);(0);(9);(8);(5);(8);(16);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(13);(2,2,1,2,1,0,3,1,0,0,0,0,2);()
854;3;0.0559888;(26);(0);(0);(10);(8);(5);(7);(17);(3,2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(12);(2,2,1,2,1,0,3,1,0,0,0,0);()
854;4;0.0431291;(26);(0);(0);(9);(8);(6);(7);(16);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(13);(2,2,2,1,2,1,0,3,1,0,0,0,0);()
854;5;0.033676;(26);(0);(0);(9);(9);(5);(7);(17);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2,1);(12);(2,2,1,2,1,0,3,1,0,0,0,0);()
854;6;0.0251685;(26);(0);(0);(9);(8);(5);(9);(16);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(14);(2,2,1,2,1,0,3,1,0,0,0,0,2,2);()
854;7;0.0166769;(26);(0);(0);(9);(8);(7);(7);(16);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(14);(0,2,2,2,1,2,1,0,3,1,0,0,0,0);()
854;8;0.0120656;(26);(0);(0);(11);(8);(5);(7);(18);(2,3,2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2);(12);(2,2,1,2,1,0,3,1,0,0,0,0);()
854;9;0.00950386;(26);(0);(2);(9);(16);(5);(4);(17);(2,0,1,3,2,3,1,0,1,1,2,1,2,2,0,2,1);(12);(2,2,1,2,1,0,3,1,0,0,0,0);()
854;10;0.00623539;(26);(0);(2);(9);(11);(5);(9);(10);(2,0,1,3,2,3,1,0,1,1);(19);(2,2,1,2,1,0,3,1,0,0,0,0,2,2,2,0,1,2,0);()
817;1;0.273154;(19);(4);(0);(7);(5);(5);(8);(4);(2,0,0,0);(3);(1,0,1);()
817;2;0.137816;(19);(4);(0);(7);(5);(6);(8);(4);(2,0,0,0);(4);(0,1,0,1);()
817;3;0.134406;(19);(4);(0);(7);(5);(5);(9);(4);(2,0,0,0);(4);(1,0,1,2);()
817;4;0.06388;(19);(4);(0);(7);(6);(5);(8);(5);(2,0,0,0,2);(3);(1,0,1);()
817;5;0.0466591;(19);(4);(0);(8);(5);(5);(8);(5);(0,2,0,0,0);(3);(1,0,1);()
817;6;0.0422253;(19);(4);(0);(7);(5);(6);(9);(4);(2,0,0,0);(5);(0,1,0,1,2);()
817;7;0.0322297;(19);(4);(0);(7);(6);(6);(8);(5);(2,0,0,0,2);(4);(0,1,0,1);()
817;8;0.0235412;(19);(4);(0);(8);(5);(6);(8);(5);(0,2,0,0,0);(4);(0,1,0,1);()
817;9;0.0233782;(19);(4);(0);(7);(6);(5);(9);(5);(2,0,0,0,2);(4);(1,0,1,2);()
817;10;0.0229587;(19);(4);(0);(8);(5);(5);(9);(5);(0,2,0,0,0);(4);(1,0,1,2);()
813;1;0.339015;(49);(1);(0);(10);(8);(4);(7);(0);();(5);(1,3,3,0,1);(133)
813;2;0.186297;(49);(1);(0);(11);(7);(4);(7);(0);();(5);(1,3,3,0,1);(133)
813;3;0.0588402;(49);(1);(0);(11);(8);(4);(7);(1);(0);(5);(1,3,3,0,1);(133)
813;4;0.0557136;(49);(1);(0);(10);(8);(5);(7);(0);();(6);(1,1,3,3,0,1);(133)
813;5;0.030616;(49);(1);(0);(11);(7);(5);(7);(0);();(6);(1,1,3,3,0,1);(133)
813;6;0.0305232;(49);(1);(0);(10);(9);(4);(7);(1);(1);(5);(1,3,3,0,1);(133)
813;7;0.0242867;(49);(1);(0);(10);(8);(4);(8);(0);();(6);(1,3,3,0,1,2);(133)
813;8;0.0199779;(49);(1);(0);(10);(8);(6);(7);(0);();(7);(3,1,1,3,3,0,1);(133)
813;9;0.0182308;(49);(1);(0);(10);(12);(4);(4);(2);(1,0);(4);(1,3,3,0);(133)
813;10;0.0129323;(49);(1);(0);(11);(7);(4);(8);(0);();(6);(1,3,3,0,1,2);(133)
825;1;0.168409;(61);(4);(0);(4);(8);(12);(8);(8);(1,2,2,2,2,1,1,1);(5);(2,2,0,0,0);()
825;2;0.0678426;(61);(4);(0);(5);(8);(12);(8);(9);(1,1,2,2,2,2,1,1,1);(5);(2,2,0,0,0);()
825;3;0.0654695;(61);(4);(0);(4);(8);(12);(9);(8);(1,2,2,2,2,1,1,1);(6);(2,2,0,0,0,2);()
825;4;0.04725;(61);(4);(0);(4);(8);(13);(8);(8);(1,2,2,2,2,1,1,1);(6);(0,2,2,0,0,0);()
825;5;0.0369864;(61);(4);(2);(4);(16);(12);(5);(9);(1,2,2,2,2,1,1,1,1);(5);(2,2,0,0,0);()
825;6;0.0273063;(61);(4);(2);(4);(17);(12);(1);(2);(1,2);(9);(2,2,0,0,0,2,2,0,1);()
825;7;0.0272967;(61);(4);(0);(4);(9);(12);(8);(9);(1,2,2,2,2,1,1,1,1);(5);(2,2,0,0,0);()
825;8;0.026374;(61);(4);(0);(5);(8);(12);(9);(9);(1,1,2,2,2,2,1,1,1);(6);(2,2,0,0,0,2);()
825;9;0.0207304;(61);(4);(0);(4);(11);(12);(4);(1);(1);(11);(2,2,0,0,0,2,2,0,1,1,1);()
825;10;0.0197796;(61);(4);(0);(5);(11);(12);(4);(2);(1,1);(11);(2,2,0,0,0,2,2,0,1,1,1);()
826;1;0.567893;(31);(9);(1);(8);(8);(10);(6);(4);(0,2,3,1);(7);(2,0,3,0,0,2,3);(56)
826;2;0.0984124;(31);(9);(1);(8);(9);(10);(6);(5);(0,2,3,1,1);(7);(2,0,3,0,0,2,3);(56)
826;3;0.0814019;(31);(9);(1);(8);(8);(10);(7);(4);(0,2,3,1);(8);(2,0,3,0,0,2,3,2);(56)
826;4;0.0572648;(31);(9);(1);(8);(8);(11);(6);(4);(0,2,3,1);(8);(2,2,0,3,0,0,2,3);(56)
826;5;0.0452491;(31);(9);(1);(9);(8);(10);(6);(5);(0,0,2,3,1);(7);(2,0,3,0,0,2,3);(56)
826;6;0.0200254;(31);(9);(1);(8);(9);(10);(7);(5);(0,2,3,1,1);(8);(2,0,3,0,0,2,3,2);(56)
826;7;0.0189488;(31);(9);(1);(8);(8);(10);(8);(4);(0,2,3,1);(9);(2,0,3,0,0,2,3,2,2);(56)
826;8;0.00992364;(31);(9);(1);(8);(9);(11);(6);(5);(0,2,3,1,1);(8);(2,2,0,3,0,0,2,3);(56)
826;9;0.00929621;(31);(9);(1);(9);(9);(10);(6);(6);(0,0,2,3,1,1);(7);(2,0,3,0,0,2,3);(56)
826;10;0.00891619;(31);(9);(1);(8);(10);(10);(6);(6);(0,2,3,1,1,3);(7);(2,0,3,0,0,2,3);(56)
818;1;0.373401;(77);(12);(0);(7);(7);(10);(6);(6);(3,1,1,1,2,1);(9);(1,1,1,1,0,2,1,1,0);(144)
818;2;0.169648;(77);(12);(0);(7);(7);(10);(7);(6);(3,1,1,1,2,1);(10);(1,1,1,1,0,2,1,1,0,2);(144)
818;3;0.111701;(77);(12);(0);(8);(7);(10);(6);(7);(3,3,1,1,1,2,1);(9);(1,1,1,1,0,2,1,1,0);(144)
818;4;0.0507492;(77);(12);(0);(8);(7);(10);(7);(7);(3,3,1,1,1,2,1);(10);(1,1,1,1,0,2,1,1,0,2);(144)
818;5;0.0480142;(77);(12);(0);(7);(8);(10);(7);(7);(3,1,1,1,2,1,0);(10);(1,1,1,1,0,2,1,1,0,2);(144)
818;6;0.0441903;(77);(12);(0);(9);(7);(10);(6);(8);(3,3,3,1,1,1,2,1);(9);(1,1,1,1,0,2,1,1,0);(144)
818;7;0.0429102;(77);(12);(0);(7);(8);(10);(6);(7);(3,1,1,1,2,1,0);(9);(1,1,1,1,0,2,1,1,0);(144)
818;8;0.0217004;(77);(12);(0);(7);(7);(10);(8);(6);(3,1,1,1,2,1);(11);(1,1,1,1,0,2,1,1,0,2,2);(144)
818;9;0.020077;(77);(12);(0);(9);(7);(10);(7);(8);(3,3,3,1,1,1,2,1);(10);(1,1,1,1,0,2,1,1,0,2);(144)
818;10;0.0111794;(77);(12);(0);(8);(8);(10);(7);(8);(3,3,1,1,1,2,1,0);(10);(1,1,1,1,0,2,1,1,0,2);(144)
810;1;0.22274;(61);(4);(0);(13);(6);(6);(4);(1);(0);(9);(2,3,3,1,2,1,1,1,1);()
810;2;0.174193;(61);(4);(0);(13);(7);(6);(4);(2);(0,2);(9);(2,3,3,1,2,1,1,1,1);()
810;3;0.124108;(61);(4);(0);(14);(6);(6);(4);(2);(2,0);(9);(2,3,3,1,2,1,1,1,1);()
810;4;0.0495587;(61);(4);(0);(14);(7);(6);(4);(3);(2,0,2);(9);(2,3,3,1,2,1,1,1,1);()
810;5;0.0469359;(61);(4);(0);(13);(8);(6);(4);(3);(0,2,0);(9);(2,3,3,1,2,1,1,1,1);()
810;6;0.032836;(61);(4);(0);(13);(6);(7);(4);(1);(0);(10);(2,2,3,3,1,2,1,1,1,1);()
810;7;0.0257523;(61);(4);(0);(13);(9);(6);(4);(4);(0,2,0,1);(9);(2,3,3,1,2,1,1,1,1);()
810;8;0.0256792;(61);(4);(0);(13);(7);(7);(4);(2);(0,2);(10);(2,2,3,3,1,2,1,1,1,1);()
810;9;0.020797;(61);(4);(0);(13);(6);(6);(7);(1);(0);(12);(2,3,3,1,2,1,1,1,1,1,2,2);()
810;10;0.0182958;(61);(4);(0);(14);(6);(7);(4);(2);(2,0);(10);(2,2,3,3,1,2,1,1,1,1);()
809;1;0.225606;(17);(4);(2);(3);(15);(7);(6);(1);(3);(4);(3,1,1,1);()
809;2;0.0817441;(17);(4);(2);(3);(16);(7);(6);(2);(3,2);(4);(3,1,1,1);()
809;3;0.0762783;(17);(4);(2);(3);(10);(7);(12);(2);(3,2);(4);(3,1,1,1);()
809;4;0.0556725;(17);(4);(2);(4);(15);(7);(6);(2);(0,3);(4);(3,1,1,1);()
809;5;0.0534964;(17);(4);(2);(3);(1);(7);(20);(4);(3,2,0,2);(1);(3);()
809;6;0.0361063;(17);(4);(2);(6);(15);(7);(6);(4);(2,3,0,3);(4);(3,1,1,1);()
809;7;0.0358616;(17);(4);(2);(3);(15);(8);(6);(1);(3);(5);(1,3,1,1,1);()
809;8;0.0298128;(17);(4);(2);(3);(10);(7);(11);(2);(3,2);(3);(3,1,1);()
809;9;0.0287139;(17);(4);(2);(3);(15);(7);(7);(1);(3);(5);(3,1,1,1,2);()
809;10;0.0202768;(17);(4);(2);(3);(1);(8);(20);(4);(3,2,0,2);(2);(1,3);()
833;1;0.127074;(61);(2);(0);(5);(4);(2);(8);(5);(3,1,0,3,2);(7);(0,2,2,0,0,1,0);()
833;2;0.113695;(61);(2);(0);(5);(5);(2);(8);(6);(3,1,0,3,2,2);(7);(0,2,2,0,0,1,0);()
833;3;0.112183;(61);(2);(0);(5);(4);(2);(9);(5);(3,1,0,3,2);(8);(0,2,2,0,0,1,0,2);()
833;4;0.0612857;(61);(2);(0);(5);(5);(2);(9);(6);(3,1,0,3,2,2);(8);(0,2,2,0,0,1,0,2);()
833;5;0.0518646;(61);(2);(0);(5);(6);(2);(8);(7);(3,1,0,3,2,2,2);(7);(0,2,2,0,0,1,0);()
833;6;0.0402287;(61);(2);(0);(6);(5);(2);(8);(7);(3,3,1,0,3,2,2);(7);(0,2,2,0,0,1,0);()
833;7;0.0384013;(61);(2);(0);(6);(4);(2);(8);(6);(3,3,1,0,3,2);(7);(0,2,2,0,0,1,0);()
833;8;0.0343126;(61);(2);(0);(5);(4);(4);(8);(5);(3,1,0,3,2);(9);(2,0,0,2,2,0,0,1,0);()
833;9;0.0339011;(61);(2);(0);(6);(4);(2);(9);(6);(3,3,1,0,3,2);(8);(0,2,2,0,0,1,0,2);()
833;10;0.0307;(61);(2);(0);(5);(5);(4);(8);(6);(3,1,0,3,2,2);(9);(2,0,0,2,2,0,0,1,0);()
814;1;0.174364;(70);(9);(1);(7);(8);(7);(2);(8);(2,2,3,3,1,1,1,3);(3);(2,3,2);()
814;2;0.124119;(70);(9);(1);(7);(8);(7);(3);(8);(2,2,3,3,1,1,1,3);(4);(2,3,2,1);()
814;3;0.098687;(70);(9);(1);(7);(8);(8);(2);(8);(2,2,3,3,1,1,1,3);(4);(0,2,3,2);()
814;4;0.0778635;(70);(9);(1);(8);(8);(7);(2);(9);(3,2,2,3,3,1,1,1,3);(3);(2,3,2);()
814;5;0.0608468;(70);(9);(1);(7);(9);(7);(2);(9);(2,2,3,3,1,1,1,3,1);(3);(2,3,2);()
814;6;0.0554262;(70);(9);(1);(8);(8);(7);(3);(9);(3,2,2,3,3,1,1,1,3);(4);(2,3,2,1);()
814;7;0.0440694;(70);(9);(1);(8);(8);(8);(2);(9);(3,2,2,3,3,1,1,1,3);(4);(0,2,3,2);()
814;8;0.0437426;(70);(9);(1);(7);(8);(8);(3);(8);(2,2,3,3,1,1,1,3);(5);(0,2,3,2,1);()
814;9;0.0344382;(70);(9);(1);(7);(9);(8);(2);(9);(2,2,3,3,1,1,1,3,1);(4);(0,2,3,2);()
814;10;0.0198076;(70);(9);(1);(8);(9);(7);(2);(10);(3,2,2,3,3,1,1,1,3,1);(3);(2,3,2);()
815;1;0.280416;(34);(11);(2);(9);(5);(9);(15);(15);(0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(2);(2,2);()
815;2;0.132714;(34);(11);(0);(9);(5);(9);(11);(15);(0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(2);(2,2);()
815;3;0.0719169;(34);(11);(2);(9);(12);(9);(9);(14);(0,2,3,0,0,0,1,1,3,1,3,2,1,0);(4);(2,2,1,0);()
815;4;0.04165;(34);(11);(1);(9);(5);(9);(15);(15);(0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(2);(2,2);()
815;5;0.0404798;(34);(11);(2);(10);(5);(9);(15);(16);(3,0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(2);(2,2);()
815;6;0.0344813;(34);(11);(2);(9);(6);(9);(15);(16);(0,2,3,0,0,0,1,1,3,1,3,2,1,0,1,2);(2);(2,2);()
815;7;0.0286686;(34);(11);(2);(9);(14);(9);(7);(15);(0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(3);(2,2,1);()
815;8;0.0191582;(34);(11);(0);(10);(5);(9);(11);(16);(3,0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(2);(2,2);()
815;9;0.018709;(34);(11);(2);(9);(5);(10);(15);(15);(0,2,3,0,0,0,1,1,3,1,3,2,1,0,1);(3);(2,2,2);()
815;10;0.0160201;(34);(11);(2);(9);(7);(9);(15);(13);(0,2,3,0,0,0,1,1,3,1,3,2,1);(6);(2,2,1,0,2,2);()
803;1;0.277835;(58);(3);(0);(8);(8);(9);(7);(3);(1,1,1);(3);(1,1,0);()
803;2;0.105441;(58);(3);(0);(8);(8);(10);(7);(3);(1,1,1);(4);(0,1,1,0);()
803;3;0.0978586;(58);(3);(0);(9);(8);(9);(7);(4);(2,1,1,1);(3);(1,1,0);()
803;4;0.0588407;(58);(3);(0);(10);(8);(9);(7);(5);(3,2,1,1,1);(3);(1,1,0);()
803;5;0.0535102;(58);(3);(0);(8);(9);(9);(7);(4);(1,1,1,1);(3);(1,1,0);()
803;6;0.0493507;(58);(3);(0);(8);(8);(9);(8);(3);(1,1,1);(4);(1,1,0,2);()
803;7;0.0371382;(58);(3);(0);(9);(8);(10);(7);(4);(2,1,1,1);(4);(0,1,1,0);()
803;8;0.0228766;(58);(3);(0);(8);(8);(11);(7);(3);(1,1,1);(5);(0,0,1,1,0);()
803;9;0.0223305;(58);(3);(0);(10);(8);(10);(7);(5);(3,2,1,1,1);(4);(0,1,1,0);()
803;10;0.0219159;(58);(3);(0);(8);(8);(9);(9);(3);(1,1,1);(5);(1,1,0,2,2);()
807;1;0.0889618;(29);(10);(0);(4);(7);(11);(6);(3);(1,2,0);(0);();(70)
807;2;0.0827412;(29);(10);(0);(5);(7);(11);(6);(4);(0,1,2,0);(0);();(70)
807;3;0.0621676;(29);(10);(0);(4);(7);(11);(7);(3);(1,2,0);(1);(2);(70)
807;4;0.0578205;(29);(10);(0);(5);(7);(11);(7);(4);(0,1,2,0);(1);(2);(70)
807;5;0.0562151;(29);(10);(0);(4);(7);(12);(7);(3);(1,2,0);(2);(0,2);(70)
807;6;0.0557678;(29);(10);(0);(4);(7);(12);(6);(3);(1,2,0);(1);(0);(70)
807;7;0.0522843;(29);(10);(0);(5);(7);(12);(7);(4);(0,1,2,0);(2);(0,2);(70)
807;8;0.0518683;(29);(10);(0);(5);(7);(12);(6);(4);(0,1,2,0);(1);(0);(70)
807;9;0.0446493;(29);(10);(0);(4);(8);(11);(7);(4);(1,2,0,0);(1);(2);(70)
807;10;0.0403742;(29);(10);(0);(4);(8);(12);(7);(4);(1,2,0,0);(2);(0,2);(70)
804;1;0.138466;(55);(11);(1);(7);(10);(9);(5);(2);(2,2);(1);(2);()
804;2;0.0906271;(55);(11);(1);(7);(10);(9);(7);(2);(2,2);(3);(2,2,2);()
804;3;0.0901567;(55);(11);(1);(7);(11);(9);(6);(3);(2,2,0);(2);(2,2);()
804;4;0.0825462;(55);(11);(1);(7);(10);(9);(6);(2);(2,2);(2);(2,2);()
804;5;0.0709543;(55);(11);(1);(8);(10);(9);(5);(3);(3,2,2);(1);(2);()
804;6;0.0599605;(55);(11);(1);(7);(12);(9);(5);(4);(2,2,0,2);(1);(2);()
804;7;0.0514438;(55);(11);(1);(8);(11);(9);(6);(4);(3,2,2,0);(2);(2,2);()
804;8;0.0464401;(55);(11);(1);(8);(10);(9);(7);(3);(3,2,2);(3);(2,2,2);()
804;9;0.0422992;(55);(11);(1);(8);(10);(9);(6);(3);(3,2,2);(2);(2,2);()
804;10;0.0291566;(55);(11);(1);(7);(11);(9);(5);(3);(2,2,0);(1);(2);()
805;1;0.521626;(29);(1);(0);(9);(6);(5);(9);(11);(1,1,1,1,3,1,1,1,3,1,1);(4);(2,3,2,1);()
805;2;0.174324;(29);(1);(0);(9);(6);(6);(9);(11);(1,1,1,1,3,1,1,1,3,1,1);(5);(3,2,3,2,1);()
805;3;0.073084;(29);(1);(0);(10);(6);(5);(9);(12);(3,1,1,1,1,3,1,1,1,3,1,1);(4);(2,3,2,1);()
805;4;0.0305928;(29);(1);(0);(9);(6);(7);(9);(11);(1,1,1,1,3,1,1,1,3,1,1);(6);(0,3,2,3,2,1);()
805;5;0.0290949;(29);(1);(0);(9);(6);(5);(10);(11);(1,1,1,1,3,1,1,1,3,1,1);(5);(2,3,2,1,2);()
805;6;0.0244242;(29);(1);(0);(10);(6);(6);(9);(12);(3,1,1,1,1,3,1,1,1,3,1,1);(5);(3,2,3,2,1);()
805;7;0.0241745;(29);(1);(0);(9);(7);(5);(9);(12);(1,1,1,1,3,1,1,1,3,1,1,2);(4);(2,3,2,1);()
805;8;0.0166166;(29);(1);(0);(9);(6);(8);(9);(11);(1,1,1,1,3,1,1,1,3,1,1);(7);(0,0,3,2,3,2,1);()
805;9;0.0144754;(29);(1);(0);(9);(8);(5);(9);(13);(1,1,1,1,3,1,1,1,3,1,1,2,0);(4);(2,3,2,1);()
805;10;0.0103848;(29);(1);(0);(9);(6);(6);(10);(11);(1,1,1,1,3,1,1,1,3,1,1);(6);(3,2,3,2,1,2);()
802;1;0.217839;(61);(0);(0);(2);(5);(11);(11);(3);(0,3,1);(2);(3,3);()
802;2;0.1568;(61);(0);(2);(2);(5);(11);(15);(3);(0,3,1);(2);(3,3);()
802;3;0.0730868;(61);(0);(0);(3);(5);(11);(11);(4);(0,0,3,1);(2);(3,3);()
802;4;0.0526079;(61);(0);(2);(3);(5);(11);(15);(4);(0,0,3,1);(2);(3,3);()
802;5;0.0417804;(61);(0);(0);(2);(6);(11);(11);(4);(0,3,1,2);(2);(3,3);()
802;6;0.0381455;(61);(0);(2);(2);(5);(11);(14);(3);(0,3,1);(1);(3);()
802;7;0.0351362;(61);(0);(2);(2);(6);(11);(15);(4);(0,3,1,2);(2);(3,3);()
802;8;0.0262148;(61);(0);(2);(2);(12);(11);(9);(2);(0,3);(4);(3,3,1,0);()
802;9;0.0217;(61);(0);(2);(2);(14);(11);(7);(3);(0,3,1);(3);(3,3,1);()
802;10;0.0193349;(61);(0);(0);(2);(5);(12);(11);(3);(0,3,1);(3);(3,3,3);()
823;1;0.0963385;(55);(13);(2);(11);(5);(2);(15);(4);(1,2,0,0);(8);(2,1,2,2,2,2,1,1);()
823;2;0.0828669;(55);(13);(1);(11);(12);(2);(7);(9);(1,2,0,0,2,2,0,1,1);(2);(2,1);()
823;3;0.0634715;(55);(13);(0);(11);(11);(2);(4);(10);(1,2,0,0,2,2,0,1,1,1);(1);(2);()
823;4;0.0521012;(55);(13);(0);(11);(5);(2);(11);(4);(1,2,0,0);(8);(2,1,2,2,2,2,1,1);()
823;5;0.0372779;(55);(13);(2);(11);(12);(2);(8);(9);(1,2,0,0,2,2,0,1,1);(3);(2,1,2);()
823;6;0.0325461;(55);(13);(2);(11);(5);(1);(15);(4);(1,2,0,0);(7);(1,2,2,2,2,1,1);()
823;7;0.0243717;(55);(13);(0);(11);(11);(2);(5);(10);(1,2,0,0,2,2,0,1,1,1);(2);(2,1);()
823;8;0.0226379;(55);(13);(0);(11);(11);(2);(3);(10);(1,2,0,0,2,2,0,1,1,1);(0);();()
823;9;0.0176014;(55);(13);(0);(11);(5);(1);(11);(4);(1,2,0,0);(7);(1,2,2,2,2,1,1);()
823;10;0.0166368;(55);(13);(2);(11);(12);(2);(9);(9);(1,2,0,0,2,2,0,1,1);(4);(2,1,2,2);()
811;1;0.434544;(27);(7);(1);(8);(12);(4);(5);(3);(1,3,1);(3);(3,3,1);()
811;2;0.0850001;(27);(7);(1);(8);(12);(5);(5);(3);(1,3,1);(4);(1,3,3,1);()
811;3;0.0761943;(27);(7);(1);(9);(12);(4);(5);(4);(2,1,3,1);(3);(3,3,1);()
811;4;0.0695419;(27);(7);(1);(8);(13);(4);(5);(4);(1,3,1,1);(3);(3,3,1);()
811;5;0.0357144;(27);(7);(1);(8);(12);(4);(6);(3);(1,3,1);(4);(3,3,1,2);()
811;6;0.0250325;(27);(7);(1);(10);(12);(4);(5);(5);(3,2,1,3,1);(3);(3,3,1);()
811;7;0.0237005;(27);(7);(1);(8);(12);(4);(7);(3);(1,3,1);(5);(3,3,1,2,2);()
811;8;0.0198847;(27);(7);(1);(8);(12);(6);(5);(3);(1,3,1);(5);(3,1,3,3,1);()
811;9;0.0149042;(27);(7);(1);(9);(12);(5);(5);(4);(2,1,3,1);(4);(1,3,3,1);()
811;10;0.0136029;(27);(7);(1);(8);(13);(5);(5);(4);(1,3,1,1);(4);(1,3,3,1);()
796;1;0.342185;(80);(13);(0);(7);(8);(5);(9);(3);(1,1,2);(4);(3,3,3,1);()
796;2;0.168837;(80);(13);(0);(8);(8);(5);(9);(4);(3,1,1,2);(4);(3,3,3,1);()
796;3;0.162568;(80);(13);(0);(7);(8);(6);(9);(3);(1,1,2);(5);(3,3,3,3,1);()
796;4;0.0802126;(80);(13);(0);(8);(8);(6);(9);(4);(3,1,1,2);(5);(3,3,3,3,1);()
796;5;0.064403;(80);(13);(0);(7);(8);(7);(9);(3);(1,1,2);(6);(1,3,3,3,3,1);()
796;6;0.0383742;(80);(13);(0);(9);(8);(5);(9);(5);(3,3,1,1,2);(4);(3,3,3,1);()
796;7;0.031777;(80);(13);(0);(8);(8);(7);(9);(4);(3,1,1,2);(6);(1,3,3,3,3,1);()
796;8;0.0182312;(80);(13);(0);(9);(8);(6);(9);(5);(3,3,1,1,2);(5);(3,3,3,3,1);()
796;9;0.00799032;(80);(13);(0);(7);(8);(8);(9);(3);(1,1,2);(7);(1,1,3,3,3,3,1);()
796;10;0.00748833;(80);(13);(0);(7);(9);(5);(9);(4);(1,1,2,1);(4);(3,3,3,1);()
797;1;0.430884;(62);(0);(0);(11);(6);(7);(4);(3);(1,1,1);(4);(2,3,0,3);()
797;2;0.139191;(62);(0);(0);(11);(7);(7);(4);(4);(1,1,1,2);(4);(2,3,0,3);()
797;3;0.0884309;(62);(0);(0);(11);(6);(8);(4);(3);(1,1,1);(5);(0,2,3,0,3);()
797;4;0.0690184;(62);(0);(0);(12);(6);(7);(4);(4);(0,1,1,1);(4);(2,3,0,3);()
797;5;0.0314542;(62);(0);(0);(11);(6);(7);(7);(3);(1,1,1);(7);(2,3,0,3,1,2,2);()
797;6;0.0285664;(62);(0);(0);(11);(7);(8);(4);(4);(1,1,1,2);(5);(0,2,3,0,3);()
797;7;0.0217522;(62);(0);(0);(11);(6);(7);(5);(3);(1,1,1);(5);(2,3,0,3,1);()
797;8;0.0215884;(62);(0);(0);(11);(8);(7);(4);(5);(1,1,1,2,0);(4);(2,3,0,3);()
797;9;0.0184231;(62);(0);(0);(11);(6);(7);(6);(3);(1,1,1);(6);(2,3,0,3,1,2);()
797;10;0.0141647;(62);(0);(0);(12);(6);(8);(4);(4);(0,1,1,1);(5);(0,2,3,0,3);()
800;1;0.342933;(29);(3);(0);(7);(4);(11);(4);(7);(3,3,3,1,1,1,3);(5);(1,3,3,1,1);()
800;2;0.126094;(29);(3);(0);(7);(5);(11);(4);(8);(3,3,3,1,1,1,3,2);(5);(1,3,3,1,1);()
800;3;0.0667928;(29);(3);(0);(7);(4);(12);(4);(7);(3,3,3,1,1,1,3);(6);(3,1,3,3,1,1);()
800;4;0.0629199;(29);(3);(0);(7);(4);(11);(6);(7);(3,3,3,1,1,1,3);(7);(1,3,3,1,1,1,2);()
800;5;0.0517144;(29);(3);(0);(7);(6);(11);(4);(9);(3,3,3,1,1,1,3,2,2);(5);(1,3,3,1,1);()
800;6;0.0502398;(29);(3);(0);(7);(4);(11);(5);(7);(3,3,3,1,1,1,3);(6);(1,3,3,1,1,1);()
800;7;0.045201;(29);(3);(0);(7);(4);(11);(7);(7);(3,3,3,1,1,1,3);(8);(1,3,3,1,1,1,2,2);()
